Date,Close,Open,High,Low,Volume,Change
2006-07-24,2061.84,2030.49,2061.84,2030.49,1400000000.0,0.020499999999999997
2006-07-25,2073.9,2060.38,2080.11,2055.34,1420000000.0,0.0058
2006-07-26,2070.46,2066.46,2083.96,2053.64,1530000000.0,-0.0017000000000000001
2006-07-27,2054.47,2082.57,2093.14,2052.02,1570000000.0,-0.0077
2006-07-28,2094.14,2065.28,2094.95,2065.06,1350000000.0,0.019299999999999998
2006-07-31,2091.47,2087.86,2098.24,2082.62,1240000000.0,-0.0013
2006-08-01,2061.99,2080.34,2080.34,2052.75,825970000.0,-0.0141
2006-08-02,2078.81,2069.91,2089.0,2069.58,887670000.0,0.008199999999999999
2006-08-03,2092.34,2064.56,2099.81,2060.91,913040000.0,0.006500000000000001
2006-08-04,2085.05,2107.83,2119.01,2068.8,900000000.0,-0.0034999999999999996
2006-08-07,2072.5,2079.45,2079.45,2064.94,729620000.0,-0.006
2006-08-08,2060.85,2079.52,2083.9,2054.13,951780000.0,-0.005600000000000001
2006-08-09,2060.28,2085.56,2097.76,2056.77,1040000000.0,-0.0003
2006-08-10,2071.74,2052.98,2076.35,2048.22,857490000.0,0.005600000000000001
2006-08-11,2057.71,2066.23,2066.23,2049.84,693300000.0,-0.0068000000000000005
2006-08-14,2069.04,2073.01,2092.66,2067.69,739810000.0,0.0055000000000000005
2006-08-15,2115.01,2092.49,2115.01,2089.6,864940000.0,0.0222
2006-08-16,2149.54,2127.06,2149.54,2120.11,1020000000.0,0.0163
2006-08-17,2157.61,2144.3,2168.11,2141.56,958130000.0,0.0038
2006-08-18,2163.95,2157.14,2165.47,2138.45,869330000.0,0.0029
2006-08-21,2147.75,2151.91,2153.53,2140.81,668420000.0,-0.0075
2006-08-22,2150.02,2145.31,2162.68,2140.63,781030000.0,0.0011
2006-08-23,2134.66,2152.91,2160.11,2126.75,519320000.00000006,-0.0070999999999999995
2006-08-24,2137.11,2142.34,2144.33,2122.65,692550000.0,0.0011
2006-08-25,2140.29,2132.17,2152.92,2129.25,632450000.0,0.0015
2006-08-28,2160.7,2140.52,2164.22,2139.57,664080000.0,0.0095
2006-08-29,2172.3,2161.96,2173.88,2145.22,797680000.0,0.0054
2006-08-30,2185.73,2175.07,2188.55,2167.48,797740000.0,0.0062
2006-08-31,2183.75,2189.17,2193.34,2181.77,877480000.0,-0.0009
2006-09-01,2193.16,2194.56,2198.58,2182.93,655940000.0,0.0043
2006-09-05,2205.7,2192.94,2207.55,2184.42,877930000.0,0.005699999999999999
2006-09-06,2167.84,2189.7,2190.26,2167.63,873020000.0,-0.0172
2006-09-07,2155.29,2160.05,2174.8,2149.36,908500000.0,-0.0058
2006-09-08,2165.79,2160.02,2168.44,2154.55,715650000.0,0.0049
2006-09-11,2173.25,2152.12,2180.39,2147.44,828490000.0,0.0034000000000000002
2006-09-12,2215.82,2174.61,2217.28,2174.61,985450000.0,0.0196
2006-09-13,2227.67,2214.8,2229.18,2211.14,894890000.0,0.0053
2006-09-14,2228.73,2221.73,2230.97,2218.86,904460000.0,0.0005
2006-09-15,2235.59,2243.28,2247.16,2227.72,1310000000.0,0.0031
2006-09-18,2235.75,2232.99,2247.47,2228.52,871490000.0,0.0001
2006-09-19,2222.37,2239.86,2239.86,2202.93,996990000.0,-0.006
2006-09-20,2252.89,2242.11,2257.28,2242.11,1100000000.0,0.0137
2006-09-21,2237.75,2257.54,2261.47,2232.89,965650000.0,-0.0067
2006-09-22,2218.93,2233.55,2233.55,2210.13,777920000.0,-0.0084
2006-09-25,2249.07,2227.37,2253.45,2212.02,917360000.0,0.013600000000000001
2006-09-26,2261.34,2247.72,2261.78,2243.67,1010000000.0,0.0055000000000000005
2006-09-27,2263.39,2256.17,2271.0,2254.37,1010000000.0,0.0009
2006-09-28,2270.02,2266.93,2273.12,2252.91,918410000.0,0.0029
2006-09-29,2258.43,2273.3,2273.3,2257.98,926040000.0,-0.0051
2006-10-02,2237.6,2257.0,2262.67,2235.68,892020000.0,-0.0092
2006-10-03,2243.65,2233.01,2251.86,2224.21,964200000.0,0.0027
2006-10-04,2290.95,2239.88,2290.98,2239.26,1100000000.0,0.021099999999999997
2006-10-05,2306.34,2289.53,2306.35,2287.61,949380000.0,0.0067
2006-10-06,2299.99,2296.15,2306.28,2289.99,833670000.0,-0.0028000000000000004
2006-10-09,2311.77,2297.82,2317.42,2295.25,833980000.0,0.0051
2006-10-10,2315.43,2314.12,2319.06,2302.24,884960000.0,0.0016
2006-10-11,2308.27,2304.67,2322.07,2292.29,976940000.0,-0.0031
2006-10-12,2346.18,2318.28,2346.29,2318.28,1020000000.0,0.016399999999999998
2006-10-13,2357.29,2344.7,2360.23,2341.4,984530000.0,0.004699999999999999
2006-10-16,2363.84,2359.19,2368.11,2358.01,922520000.0,0.0028000000000000004
2006-10-17,2344.95,2354.07,2354.07,2329.8,1050000000.0,-0.008
2006-10-18,2337.15,2355.42,2362.09,2330.49,1040000000.0,-0.0033
2006-10-19,2340.94,2332.54,2345.24,2324.43,948980000.0,0.0016
2006-10-20,2342.3,2340.94,2349.36,2329.13,916160000.0,0.0006
2006-10-23,2355.56,2338.15,2364.2,2330.61,897510000.0,0.005699999999999999
2006-10-24,2344.84,2352.49,2356.03,2335.91,898070000.0,-0.0046
2006-10-25,2356.59,2346.77,2359.76,2338.65,999550000.0,0.005
2006-10-26,2379.1,2361.09,2379.29,2347.88,1110000000.0,0.0096
2006-10-27,2350.62,2375.17,2377.34,2347.07,1050000000.0,-0.012
2006-10-30,2363.77,2347.21,2371.06,2341.03,791790000.0,0.005600000000000001
2006-10-31,2366.71,2368.75,2374.64,2355.95,860950000.0,0.0012
2006-11-01,2334.35,2373.49,2375.53,2330.57,869180000.0,-0.0137
2006-11-02,2334.02,2324.48,2339.13,2320.84,833340000.0,-0.0001
2006-11-03,2330.79,2339.04,2343.98,2316.82,793130000.0,-0.0014000000000000002
2006-11-06,2365.95,2341.66,2371.81,2341.66,878980000.0,0.0151
2006-11-07,2375.88,2366.01,2391.34,2363.64,933440000.0,0.0042
2006-11-08,2384.94,2363.92,2393.47,2358.44,927490000.0,0.0038
2006-11-09,2376.01,2399.28,2401.33,2370.6,1060000000.0,-0.0037
2006-11-10,2389.72,2378.26,2389.72,2373.62,726320000.0,0.0058
2006-11-13,2406.38,2389.52,2408.91,2387.88,755590000.0,0.006999999999999999
2006-11-14,2430.66,2408.05,2430.83,2394.62,759030000.0,0.0101
2006-11-15,2442.75,2430.14,2452.56,2429.68,924790000.0,0.005
2006-11-16,2449.06,2447.09,2453.35,2438.04,888180000.0,0.0026
2006-11-17,2445.86,2439.63,2445.86,2431.79,789090000.0,-0.0013
2006-11-20,2452.72,2441.16,2457.14,2437.84,750980000.0,0.0028000000000000004
2006-11-21,2454.84,2454.65,2456.6,2445.04,764140000.0,0.0009
2006-11-22,2465.98,2463.21,2467.2,2450.64,713300000.0,0.0045000000000000005
2006-11-24,2460.26,2449.73,2468.42,2449.32,302840000.0,-0.0023
2006-11-27,2405.92,2454.17,2454.64,2405.89,866240000.0,-0.022099999999999998
2006-11-28,2412.61,2397.32,2414.08,2390.1,883900000.0,0.0028000000000000004
2006-11-29,2432.23,2422.91,2436.61,2414.8,817540000.0,0.008100000000000001
2006-11-30,2431.77,2430.75,2441.35,2419.23,960930000.0,-0.0002
2006-12-01,2413.21,2430.75,2434.39,2392.95,911480000.0,-0.0076
2006-12-04,2448.39,2420.92,2455.67,2420.6,912930000.0,0.0146
2006-12-05,2452.38,2455.7,2459.51,2445.14,931530000.0,0.0016
2006-12-06,2445.86,2447.54,2451.86,2436.47,857060000.0,-0.0027
2006-12-07,2427.69,2449.64,2454.91,2427.69,921360000.0,-0.0074
2006-12-08,2437.36,2423.67,2447.03,2416.77,780800000.0,0.004
2006-12-11,2442.86,2437.36,2453.22,2429.97,801600000.0,0.0023
2006-12-12,2431.6,2443.03,2444.72,2419.32,843560000.0,-0.0046
2006-12-13,2432.41,2444.12,2444.12,2423.87,808490000.0,0.0003
2006-12-14,2453.85,2435.75,2461.31,2435.75,853300000.0,0.0088
2006-12-15,2457.2,2467.36,2470.02,2455.24,1200000000.0,0.0014000000000000002
2006-12-18,2435.57,2462.43,2470.95,2428.66,863220000.0,-0.0088
2006-12-19,2429.55,2420.08,2437.33,2408.85,876530000.0,-0.0025
2006-12-20,2427.61,2432.0,2443.34,2426.41,813460000.0,-0.0008
2006-12-21,2415.85,2430.14,2433.13,2408.99,806020000.0,-0.0048
2006-12-22,2401.18,2415.98,2416.49,2400.72,593310000.0,-0.0060999999999999995
2006-12-26,2413.51,2398.22,2414.21,2397.68,486580000.0,0.0051
2006-12-27,2431.22,2418.78,2432.73,2418.78,577180000.0,0.0073
2006-12-28,2425.57,2425.32,2432.48,2420.91,577500000.0,-0.0023
2006-12-29,2415.29,2423.03,2437.38,2413.43,646660000.0,-0.0042
2007-01-03,2423.16,2429.72,2454.62,2394.66,1140000000.0,0.0033
2007-01-04,2453.43,2423.82,2460.51,2413.75,955810000.0,0.0125
2007-01-05,2434.25,2445.07,2445.07,2420.59,934690000.0,-0.0078000000000000005
2007-01-08,2438.2,2435.25,2445.63,2421.13,854180000.0,0.0016
2007-01-09,2443.83,2443.26,2449.87,2423.56,958920000.0,0.0023
2007-01-10,2459.33,2434.04,2461.34,2427.9,993040000.0,0.0063
2007-01-11,2484.85,2464.89,2489.46,2463.39,1030000000.0,0.0104
2007-01-12,2502.82,2481.72,2502.82,2481.54,944800000.0,0.0072
2007-01-16,2497.78,2504.56,2508.93,2493.92,948610000.0,-0.002
2007-01-17,2479.42,2487.89,2496.93,2475.83,997900000.0,-0.0074
2007-01-18,2443.21,2475.33,2475.8,2438.11,1040000000.0,-0.0146
2007-01-19,2451.31,2437.63,2453.79,2435.68,894790000.0,0.0033
2007-01-22,2431.07,2454.5,2454.66,2422.92,823720000.0,-0.0083
2007-01-23,2431.41,2428.26,2447.03,2425.98,870670000.0,0.0001
2007-01-24,2466.28,2443.01,2466.28,2440.82,937910000.0,0.0143
2007-01-25,2434.24,2469.27,2470.51,2430.56,947870000.0,-0.013000000000000001
2007-01-26,2435.49,2441.1,2443.44,2418.61,878720000.0,0.0005
2007-01-29,2441.09,2434.64,2451.83,2431.31,825550000.0,0.0023
2007-01-30,2448.64,2446.66,2451.0,2437.42,763000000.0,0.0031
2007-01-31,2463.93,2443.33,2471.2,2433.76,968820000.0,0.0062
2007-02-01,2468.38,2474.08,2481.38,2458.71,921060000.0,0.0018
2007-02-02,2475.88,2474.19,2478.41,2466.56,783420000.0,0.003
2007-02-05,2470.6,2475.03,2481.57,2466.18,826440000.0,-0.0021
2007-02-06,2471.49,2475.78,2478.24,2454.6,911300000.0,0.0004
2007-02-07,2490.5,2483.73,2495.27,2475.57,932600000.0,0.0077
2007-02-08,2488.67,2484.5,2492.41,2477.71,833690000.0,-0.0007000000000000001
2007-02-09,2459.82,2491.65,2496.52,2453.44,932490000.0,-0.0116
2007-02-12,2450.38,2460.63,2460.63,2444.68,768450000.0,-0.0038
2007-02-13,2459.88,2455.25,2464.56,2452.17,761650000.0,0.0039000000000000003
2007-02-14,2488.38,2468.04,2494.51,2468.04,896210000.0,0.0116
2007-02-15,2497.1,2489.84,2498.37,2485.51,796670000.0,0.0034999999999999996
2007-02-16,2496.31,2491.48,2497.92,2482.66,850100000.0,-0.0003
2007-02-20,2513.04,2491.75,2514.22,2479.92,945340000.0,0.0067
2007-02-21,2518.42,2503.54,2518.42,2500.96,850020000.0,0.0021
2007-02-22,2524.94,2523.36,2531.42,2509.06,846070000.0,0.0026
2007-02-23,2515.1,2522.53,2522.84,2506.95,849580000.0,-0.0039000000000000003
2007-02-26,2504.52,2525.04,2525.98,2492.54,833310000.0,-0.0042
2007-02-27,2407.86,2468.74,2470.92,2402.36,1380000000.0,-0.038599999999999995
2007-02-28,2416.15,2411.89,2431.86,2395.35,1180000000.0,0.0034000000000000002
2007-03-01,2404.21,2377.18,2419.15,2359.44,1260000000.0,-0.0049
2007-03-02,2368.0,2389.86,2401.26,2368.0,1090000000.0,-0.0151
2007-03-05,2340.68,2368.0,2377.84,2340.4,1030000000.0,-0.0115
2007-03-06,2385.14,2363.15,2390.14,2361.27,966540000.0,0.019
2007-03-07,2374.64,2382.65,2388.78,2371.92,867900000.0,-0.0044
2007-03-08,2387.73,2396.55,2402.2,2382.0,893610000.0,0.0055000000000000005
2007-03-09,2387.55,2403.13,2404.8,2375.57,837340000.0,-0.0001
2007-03-12,2402.29,2385.14,2404.02,2384.39,762520000.0,0.0062
2007-03-13,2350.57,2388.86,2395.98,2350.57,1040000000.0,-0.0215
2007-03-14,2371.74,2350.94,2371.74,2331.57,1070000000.0000001,0.009000000000000001
2007-03-15,2378.7,2371.02,2382.62,2367.74,786910000.0,0.0029
2007-03-16,2372.66,2376.82,2385.32,2364.36,1070000000.0000001,-0.0025
2007-03-19,2394.41,2384.66,2399.8,2381.55,786530000.0,0.0092
2007-03-20,2408.21,2394.82,2412.64,2393.19,824160000.0,0.0058
2007-03-21,2455.92,2415.54,2455.92,2405.39,1000000000.0,0.019799999999999998
2007-03-22,2451.74,2457.06,2457.37,2442.51,877300000.0,-0.0017000000000000001
2007-03-23,2448.93,2451.83,2459.96,2447.81,778240000.0,-0.0011
2007-03-26,2455.63,2451.6,2455.63,2428.0,805960000.0,0.0027
2007-03-27,2437.43,2448.92,2450.03,2435.19,802400000.0,-0.0074
2007-03-28,2417.1,2427.19,2434.32,2413.09,863590000.0,-0.0083
2007-03-29,2417.88,2432.5,2433.04,2396.83,889170000.0,0.0003
2007-03-30,2421.64,2419.91,2432.2,2403.01,965510000.0,0.0016
2007-04-02,2422.26,2425.36,2427.94,2409.04,800620000.0,0.0003
2007-04-03,2450.33,2432.3,2456.17,2432.3,878450000.0,0.0116
2007-04-04,2458.69,2451.94,2461.49,2448.69,775190000.0,0.0034000000000000002
2007-04-05,2471.34,2457.65,2471.34,2455.6,700390000.0,0.0051
2007-04-09,2469.18,2478.02,2478.68,2464.57,795450000.0,-0.0009
2007-04-10,2477.61,2468.13,2479.46,2468.03,840370000.0,0.0034000000000000002
2007-04-11,2459.31,2477.76,2478.51,2452.05,887500000.0,-0.0074
2007-04-12,2480.32,2455.72,2480.41,2448.71,847090000.0,0.0085
2007-04-13,2491.94,2479.69,2491.94,2468.23,845290000.0,0.004699999999999999
2007-04-16,2518.33,2500.55,2519.03,2500.55,816450000.0,0.0106
2007-04-17,2516.95,2519.12,2522.07,2510.6,889830000.0,-0.0005
2007-04-18,2510.5,2507.34,2518.21,2499.65,931980000.0,-0.0026
2007-04-19,2505.35,2497.22,2515.95,2490.34,955400000.0,-0.0021
2007-04-20,2526.39,2525.23,2532.24,2515.24,1040000000.0,0.0084
2007-04-23,2523.67,2525.77,2531.4,2518.47,872680000.0,-0.0011
2007-04-24,2524.54,2528.39,2529.48,2509.26,1040000000.0,0.0003
2007-04-25,2547.89,2533.54,2551.39,2523.84,1170000000.0,0.0092
2007-04-26,2554.46,2551.49,2560.64,2544.12,1110000000.0,0.0026
2007-04-27,2557.21,2554.48,2562.99,2550.1,974280000.0,0.0011
2007-04-30,2525.09,2558.05,2558.75,2525.09,1010000000.0,-0.0126
2007-05-01,2531.53,2529.95,2532.37,2510.57,1090000000.0,0.0026
2007-05-02,2557.84,2531.96,2562.78,2531.96,964290000.0,0.0104
2007-05-03,2565.46,2560.85,2569.8,2555.84,983730000.0,0.003
2007-05-04,2572.15,2574.5,2577.96,2561.73,997020000.0,0.0026
2007-05-07,2570.95,2572.64,2580.06,2569.22,769640000.0,-0.0005
2007-05-08,2571.75,2563.18,2571.75,2551.15,877810000.0,0.0003
2007-05-09,2576.34,2557.63,2579.98,2555.71,978350000.0,0.0018
2007-05-10,2533.74,2564.8,2570.73,2533.12,1020000000.0,-0.0165
2007-05-11,2562.22,2541.66,2562.45,2539.67,786190000.0,0.011200000000000002
2007-05-14,2546.44,2564.05,2568.93,2537.92,880740000.0,-0.0062
2007-05-15,2525.29,2544.67,2557.78,2523.83,981580000.0,-0.0083
2007-05-16,2547.42,2532.71,2547.42,2519.35,918870000.0,0.0088
2007-05-17,2539.38,2544.32,2547.71,2535.47,862220000.0,-0.0032
2007-05-18,2558.45,2548.07,2559.03,2540.67,956920000.0,0.0075
2007-05-21,2578.79,2560.93,2587.87,2560.85,873930000.0,0.008
2007-05-22,2588.02,2580.04,2593.03,2573.95,859510000.0,0.0036
2007-05-23,2577.05,2592.62,2600.94,2576.23,892980000.0,-0.0042
2007-05-24,2537.92,2577.21,2585.73,2531.28,1040000000.0,-0.0152
2007-05-25,2557.19,2547.41,2560.03,2544.46,666240000.0,0.0076
2007-05-29,2572.06,2561.04,2576.36,2558.4,761700000.0,0.0058
2007-05-30,2592.59,2556.17,2592.59,2551.68,918620000.0,0.008
2007-05-31,2604.52,2599.47,2607.9,2594.29,1130000000.0,0.0046
2007-06-01,2613.92,2614.01,2626.4,2608.69,842150000.0,0.0036
2007-06-04,2618.29,2606.05,2619.75,2604.85,834220000.0,0.0017000000000000001
2007-06-05,2611.23,2611.16,2613.31,2595.01,982840000.0,-0.0027
2007-06-06,2587.18,2599.56,2599.56,2578.81,891210000.0,-0.0092
2007-06-07,2541.38,2577.37,2585.73,2541.38,1040000000.0,-0.0177
2007-06-08,2573.54,2541.14,2573.74,2534.97,840920000.0,0.0127
2007-06-11,2572.15,2569.64,2584.82,2566.84,737370000.0,-0.0005
2007-06-12,2549.77,2560.41,2576.89,2547.99,920960000.0,-0.0087
2007-06-13,2582.31,2558.47,2582.31,2556.72,959750000.0,0.0128
2007-06-14,2599.41,2584.14,2604.76,2583.93,873670000.0,0.0066
2007-06-15,2626.71,2625.33,2630.51,2620.72,1250000000.0,0.0105
2007-06-18,2626.6,2631.34,2631.45,2617.66,765640000.0,-0.0
2007-06-19,2626.76,2620.31,2631.3,2612.42,866180000.0,0.0001
2007-06-20,2599.96,2632.2,2634.6,2599.63,902160000.0,-0.0102
2007-06-21,2616.96,2597.65,2618.54,2586.05,950270000.0,0.006500000000000001
2007-06-22,2588.96,2610.36,2612.75,2583.24,1590000000.0,-0.010700000000000001
2007-06-25,2577.08,2590.59,2605.87,2568.5,953390000.0,-0.0046
2007-06-26,2574.16,2589.22,2590.89,2566.34,963870000.0,-0.0011
2007-06-27,2605.35,2563.83,2605.92,2560.45,927870000.0,0.0121
2007-06-28,2608.37,2606.14,2624.6,2604.6,891070000.0,0.0012
2007-06-29,2603.23,2619.94,2626.56,2590.09,1020000000.0,-0.002
2007-07-02,2632.3,2617.39,2632.3,2614.84,829340000.0,0.011200000000000002
2007-07-03,2644.95,2636.71,2644.95,2635.0,493790000.0,0.0048
2007-07-05,2656.65,2646.3,2658.01,2637.78,762280000.0,0.0044
2007-07-06,2666.51,2656.3,2667.97,2649.05,720940000.0,0.0037
2007-07-09,2670.02,2668.99,2672.59,2660.65,818380000.0,0.0013
2007-07-10,2639.16,2657.87,2662.55,2637.66,990390000.0,-0.0116
2007-07-11,2651.79,2637.12,2652.34,2631.89,865480000.0,0.0048
2007-07-12,2701.73,2662.76,2701.73,2662.52,984170000.0,0.018799999999999997
2007-07-13,2707.0,2696.96,2707.64,2694.09,772290000.0,0.002
2007-07-16,2697.33,2703.4,2712.13,2693.71,791350000.0,-0.0036
2007-07-17,2712.29,2702.1,2719.94,2701.56,959410000.0,0.0055000000000000005
2007-07-18,2699.49,2695.28,2699.87,2674.26,982990000.0,-0.004699999999999999
2007-07-19,2720.04,2716.66,2724.74,2710.84,988930000.0,0.0076
2007-07-20,2687.6,2709.99,2710.32,2674.64,1120000000.0,-0.011899999999999999
2007-07-23,2690.58,2698.49,2705.03,2688.41,926860000.0,0.0011
2007-07-24,2639.86,2673.7,2682.4,2634.03,1140000000.0,-0.0189
2007-07-25,2648.17,2660.19,2665.81,2628.15,1110000000.0,0.0031
2007-07-26,2599.34,2620.75,2632.46,2563.81,1500000000.0,-0.0184
2007-07-27,2561.56,2599.87,2608.99,2561.56,1190000000.0,-0.014499999999999999
2007-07-30,2582.57,2568.14,2592.0,2552.31,1050000000.0,0.008199999999999999
2007-07-31,2545.57,2606.32,2607.45,2545.57,1200000000.0,-0.0143
2007-08-01,2553.16,2538.5,2557.11,2515.81,1310000000.0,0.003
2007-08-02,2575.98,2557.59,2579.28,2553.14,1110000000.0,0.0089
2007-08-03,2511.25,2572.92,2575.58,2511.12,1200000000.0,-0.025099999999999997
2007-08-06,2547.33,2524.87,2547.33,2491.96,1280000000.0,0.0144
2007-08-07,2561.6,2532.78,2577.81,2523.44,1300000000.0,0.005600000000000001
2007-08-08,2612.98,2582.6,2627.75,2582.6,1680000000.0,0.020099999999999996
2007-08-09,2556.49,2573.03,2615.93,2556.49,1640000000.0,-0.0216
2007-08-10,2544.89,2529.54,2569.25,2503.16,1440000000.0,-0.0045000000000000005
2007-08-13,2542.24,2566.6,2572.51,2541.35,1030000000.0,-0.001
2007-08-14,2499.12,2549.26,2552.49,2499.12,901250000.0,-0.017
2007-08-15,2458.83,2492.76,2520.39,2457.89,1030000000.0,-0.0161
2007-08-16,2451.07,2440.91,2460.5,2386.69,1540000000.0,-0.0032
2007-08-17,2505.03,2510.38,2524.96,2466.36,1310000000.0,0.022000000000000002
2007-08-20,2508.59,2511.07,2516.31,2487.44,779990000.0,0.0014000000000000002
2007-08-21,2521.3,2502.31,2529.66,2500.66,768900000.0,0.0051
2007-08-22,2552.8,2542.99,2554.9,2533.74,789640000.0,0.0125
2007-08-23,2541.7,2562.41,2565.35,2530.57,750770000.0,-0.0043
2007-08-24,2576.69,2539.65,2576.69,2534.64,708170000.0,0.0138
2007-08-27,2561.25,2570.41,2573.83,2557.48,578270000.0,-0.006
2007-08-28,2500.64,2546.39,2548.06,2500.55,698990000.0,-0.023700000000000002
2007-08-29,2563.16,2518.82,2563.16,2512.6,713320000.0,0.025
2007-08-30,2565.3,2545.08,2587.86,2542.48,730530000.0,0.0008
2007-08-31,2596.36,2596.19,2603.11,2579.79,704760000.0,0.0121
2007-09-04,2630.24,2596.38,2644.45,2596.38,803180000.0,0.013000000000000001
2007-09-05,2605.95,2618.28,2621.54,2596.7,841920000.0,-0.0092
2007-09-06,2614.32,2615.74,2620.89,2595.52,772220000.0,0.0032
2007-09-07,2565.7,2581.48,2584.28,2556.59,806140000.0,-0.018600000000000002
2007-09-10,2559.11,2581.78,2588.88,2536.93,783220000.0,-0.0026
2007-09-11,2597.47,2573.28,2598.94,2572.86,745900000.0,0.015
2007-09-12,2592.07,2592.83,2612.18,2590.38,776330000.0,-0.0021
2007-09-13,2601.06,2607.13,2612.7,2589.41,725840000.0,0.0034999999999999996
2007-09-14,2602.18,2582.15,2603.63,2577.73,676860000.0,0.0004
2007-09-17,2581.66,2594.04,2596.09,2575.36,608310000.0,-0.0079
2007-09-18,2651.66,2592.96,2651.66,2583.14,945600000.0,0.0271
2007-09-19,2666.48,2665.89,2683.02,2654.9,967560000.0,0.005600000000000001
2007-09-20,2654.29,2659.58,2669.43,2648.07,748110000.0,-0.0046
2007-09-21,2671.22,2670.75,2678.69,2666.32,1200000000.0,0.0064
2007-09-24,2667.95,2676.42,2692.16,2660.52,816220000.0,-0.0012
2007-09-25,2683.45,2658.53,2683.92,2656.33,800750000.0,0.0058
2007-09-26,2699.03,2696.53,2709.23,2689.59,852090000.0,0.0058
2007-09-27,2709.59,2711.82,2712.79,2702.02,750310000.0,0.0039000000000000003
2007-09-28,2701.5,2709.65,2716.75,2692.02,848410000.0,-0.003
2007-10-01,2740.99,2704.25,2743.53,2704.25,863170000.0,0.0146
2007-10-02,2747.11,2740.65,2747.11,2732.69,753260000.0,0.0022
2007-10-03,2729.43,2734.32,2746.14,2721.23,772130000.0,-0.0064
2007-10-04,2733.57,2735.39,2735.52,2718.05,707500000.0,0.0015
2007-10-05,2780.32,2754.68,2784.93,2749.85,840710000.0,0.0171
2007-10-08,2787.37,2777.72,2787.37,2771.6,841290000.0,0.0025
2007-10-09,2803.91,2793.95,2806.41,2784.52,785350000.0,0.0059
2007-10-10,2811.61,2805.44,2813.67,2795.98,789250000.0,0.0027
2007-10-11,2772.2,2824.55,2834.0,2757.76,1020000000.0,-0.013999999999999999
2007-10-12,2805.68,2779.79,2806.18,2778.29,795850000.0,0.0121
2007-10-15,2780.05,2809.17,2811.66,2764.68,848870000.0,-0.0091
2007-10-16,2763.91,2770.03,2781.8,2759.43,857580000.0,-0.0058
2007-10-17,2792.67,2801.66,2803.96,2755.26,994690000.0,0.0104
2007-10-18,2799.31,2778.31,2803.26,2770.11,820730000.0,0.0024
2007-10-19,2725.16,2799.32,2799.32,2725.16,1050000000.0,-0.0265
2007-10-22,2753.93,2705.86,2755.47,2698.14,845130000.0,0.0106
2007-10-23,2799.26,2775.52,2799.26,2758.53,991560000.0,0.0165
2007-10-24,2774.76,2775.33,2781.96,2720.3,1130000000.0,-0.0088
2007-10-25,2750.86,2777.59,2787.29,2733.08,1130000000.0,-0.0086
2007-10-26,2804.19,2806.52,2810.31,2776.53,1050000000.0,0.0194
2007-10-29,2817.44,2815.16,2825.37,2805.25,853060000.0,0.004699999999999999
2007-10-30,2816.71,2807.32,2828.82,2803.67,905480000.0,-0.0003
2007-10-31,2859.12,2827.8,2861.51,2815.67,1050000000.0,0.0151
2007-11-01,2794.83,2835.0,2835.63,2793.17,1050000000.0,-0.0225
2007-11-02,2810.38,2812.79,2817.03,2773.82,1010000000.0,0.005600000000000001
2007-11-05,2795.18,2782.8,2807.51,2771.91,883470000.0,-0.0054
