,time,open,high,low,close,volume
0,2020-12-07,26.088,27.043,25.159,25.780,468970.1
1,2020-12-08,25.779,26.852,22.596,23.312,700524.0
2,2020-12-09,23.291,23.838,21.500,23.409,601123.8
3,2020-12-10,23.405,24.582,22.607,23.465,622196.0
4,2020-12-11,23.480,23.597,21.555,22.448,497068.5
5,2020-12-12,22.457,23.583,22.400,23.246,347932.2
6,2020-12-13,23.232,24.570,22.300,23.998,614106.9
7,2020-12-14,23.991,25.600,23.615,25.017,675371.4
8,2020-12-15,25.041,26.019,24.099,24.979,531358.6
9,2020-12-16,24.970,25.506,23.880,24.887,504882.8
10,2020-12-17,24.874,26.754,24.434,25.119,840147.2
11,2020-12-18,25.109,25.643,24.049,24.660,442385.5
12,2020-12-19,24.662,25.510,24.420,24.576,367943.2
13,2020-12-20,24.589,24.616,22.046,22.687,448522.5
14,2020-12-21,22.683,23.273,20.075,20.165,584070.2
15,2020-12-22,20.175,21.268,18.848,20.795,527047.3
16,2020-12-23,20.788,21.158,14.782,16.673,720592.3
17,2020-12-24,16.678,18.529,15.655,18.422,588203.2
18,2020-12-25,18.425,19.734,17.723,18.179,362844.7
19,2020-12-26,18.181,18.251,16.952,17.211,297955.6
20,2020-12-27,17.209,18.963,15.933,17.815,718763.7
21,2020-12-28,17.815,20.280,17.575,19.899,663744.0
22,2020-12-29,19.878,20.565,17.250,18.228,729262.0
23,2020-12-30,18.222,18.472,17.439,17.571,378147.6
24,2020-12-31,17.576,17.863,16.744,17.794,337065.3
25,2021-01-01,17.797,19.099,17.400,17.765,544121.7
26,2021-01-02,17.757,18.184,16.841,17.927,468872.7
27,2021-01-03,17.921,20.444,17.268,20.024,839481.5
28,2021-01-04,20.016,22.187,17.728,19.434,1299208.8
29,2021-01-05,19.445,21.377,18.275,20.352,1139200.0
30,2021-01-06,20.390,24.523,20.003,23.485,1030320.5
31,2021-01-07,23.511,25.257,21.089,22.618,974345.4
32,2021-01-08,22.640,24.313,20.100,22.235,1061596.9
33,2021-01-09,22.246,26.648,21.600,23.970,943909.3
34,2021-01-10,23.980,26.018,21.314,22.738,1027314.9
35,2021-01-11,22.737,22.859,17.138,19.530,1255682.1
36,2021-01-12,19.527,20.654,18.201,18.831,698445.0
37,2021-01-13,18.832,21.537,18.033,21.505,568137.1
38,2021-01-14,21.505,21.985,19.900,21.280,576996.9
39,2021-01-15,21.287,27.780,21.135,27.292,2335301.0
40,2021-01-16,27.293,30.858,25.641,26.555,1479726.7
41,2021-01-17,26.546,35.822,24.339,34.652,1759414.2
42,2021-01-18,34.660,34.795,30.056,32.263,749984.9
43,2021-01-19,32.289,32.734,27.813,27.867,582150.2
44,2021-01-20,27.867,30.240,25.560,29.537,1166585.8
45,2021-01-21,29.546,30.013,23.100,23.674,785828.4
46,2021-01-22,23.660,27.479,21.430,25.774,807764.3
47,2021-01-23,25.772,30.931,25.210,29.392,794224.6
48,2021-01-24,29.387,31.558,27.517,28.585,570657.4
49,2021-01-25,28.609,32.938,27.958,28.237,758228.4
50,2021-01-26,28.215,30.326,26.000,29.635,656771.1
51,2021-01-27,29.616,32.100,26.622,31.287,790940.8
52,2021-01-28,31.271,37.292,30.170,32.926,1044194.7
53,2021-01-29,32.932,34.051,30.140,32.475,641333.0
54,2021-01-30,32.451,33.121,29.500,32.095,444498.9
55,2021-01-31,32.098,34.084,29.163,30.012,556891.1
56,2021-02-01,30.036,31.606,28.523,30.744,475123.8
57,2021-02-02,30.717,34.660,30.327,31.978,571471.2
58,2021-02-03,31.966,37.581,31.703,37.435,648103.6
59,2021-02-04,37.436,39.968,33.215,37.219,817090.0
60,2021-02-05,37.219,43.155,37.200,39.463,573460.8
61,2021-02-06,39.494,40.697,35.035,36.422,725946.5
62,2021-02-07,36.425,39.838,33.640,36.066,986382.5
63,2021-02-08,36.043,40.339,35.547,38.117,704759.6
64,2021-02-09,38.144,43.570,37.005,41.993,819596.8
65,2021-02-10,42.048,59.880,41.500,51.999,1974447.9
66,2021-02-11,52.004,59.858,50.200,56.820,1198504.1
67,2021-02-12,56.774,62.647,51.600,59.390,982996.9
68,2021-02-13,59.400,62.878,50.869,56.886,957471.8
69,2021-02-14,56.901,58.026,50.311,50.919,680452.6
70,2021-02-15,50.944,51.721,35.600,44.202,1460251.8
71,2021-02-16,44.216,51.899,42.012,45.333,1252976.1
72,2021-02-17,45.343,51.000,40.530,49.765,1109817.6
73,2021-02-18,49.766,52.229,48.078,50.413,620023.2
74,2021-02-19,50.492,54.950,46.600,54.017,897796.5
75,2021-02-20,54.037,56.553,43.170,47.862,1118112.8
76,2021-02-21,47.797,49.927,46.324,47.726,665640.6
77,2021-02-22,47.740,47.985,32.823,40.685,1088954.9
78,2021-02-23,40.682,40.925,26.577,31.851,1749717.3
