,time,open,high,low,close,volume
0,2022-03-17,9.2510,9.2510,7.1700,8.5310,74927788
1,2022-03-18,8.5300,17.2980,8.5160,13.0670,492575757
2,2022-03-19,13.0680,14.6550,11.4200,11.7360,171212188
3,2022-03-20,11.7370,11.9580,9.5050,9.6340,156238531
4,2022-03-21,9.6370,10.9980,9.5790,10.5210,141974599
5,2022-03-22,10.5180,12.5820,10.2190,12.2090,148180818
6,2022-03-23,12.2120,13.5000,11.5000,13.3050,134815379
7,2022-03-24,13.3070,14.4440,12.7260,12.9000,118091815
8,2022-03-25,12.9000,13.7060,12.2050,12.3880,70963685
9,2022-03-26,12.3900,14.2500,12.3600,13.8270,74035467
10,2022-03-27,13.8240,14.3570,13.2900,14.2670,59400977
11,2022-03-28,14.2670,15.5620,13.7790,14.0200,72793518
12,2022-03-29,14.0200,14.5690,13.3130,13.6030,47326795
13,2022-03-30,13.6030,14.5920,13.0330,14.2030,53814349
14,2022-03-31,14.2030,14.3940,12.3740,12.7010,44762025
15,2022-04-01,12.7030,13.6000,12.2350,12.8280,35700674
16,2022-04-02,12.8280,13.8330,12.3500,12.4270,41330794
17,2022-04-03,12.4270,12.9260,11.8520,12.3890,33474499
18,2022-04-04,12.3900,12.4510,11.1140,11.9300,32920019
19,2022-04-05,11.9300,12.8000,11.5100,11.6320,39910220
20,2022-04-06,11.6340,12.0400,10.5010,10.6580,41860432
21,2022-04-07,10.6570,11.2990,10.6150,11.1700,29605665
22,2022-04-08,11.1710,11.6100,10.6600,10.7740,31881482
23,2022-04-09,10.7760,11.0490,10.5860,10.9690,14046789
24,2022-04-10,10.9700,12.4100,10.8180,12.0660,63450249
25,2022-04-11,12.0670,12.2220,10.6610,10.9380,76937331
26,2022-04-12,10.9410,12.1120,10.6880,11.5820,55615298
27,2022-04-13,11.5830,13.4770,11.4490,13.2410,95305952
28,2022-04-14,13.2410,13.6000,11.9220,12.2600,69049035
29,2022-04-15,12.2590,12.6140,11.9620,12.2340,35920981
30,2022-04-16,12.2350,12.2890,11.2750,11.6600,27391714
31,2022-04-17,11.6590,12.1000,11.4500,11.6940,26127381
32,2022-04-18,11.6930,11.9090,10.8800,11.8590,34239909
33,2022-04-19,11.8590,13.5270,11.6600,13.3690,62273523
34,2022-04-20,13.3680,13.4450,12.9520,13.3060,3513135
