Date,Close,Open,High,Low,Volume,Change
2010-10-25,1338.3,1333.6,1349.1,1333.1,190.0,0.0105
2010-10-26,1338.0,1341.2,1341.2,1328.3,200.0,-0.0002
2010-10-27,1322.2,1341.0,1341.8,1321.1,90.0,-0.0118
2010-10-28,1342.1,1327.9,1343.6,1325.9,190.0,0.0151
2010-10-29,1357.1,1340.2,1358.7,1336.8,70.0,0.011200000000000002
2010-11-01,1350.2,1360.3,1360.3,1350.7,40.0,-0.0051
2010-11-02,1356.4,1356.8,1356.8,1355.5,20.0,0.0046
2010-11-03,1337.1,1351.4,1359.2,1327.5,140.0,-0.014199999999999999
2010-11-04,1382.7,1368.6,1392.5,1368.6,110.0,0.0341
2010-11-05,1397.3,1390.7,1398.0,1378.2,110.0,0.0106
2010-11-08,1402.8,1390.5,1409.2,1387.1,110.0,0.0039000000000000003
2010-11-09,1409.8,1405.2,1423.2,1382.9,80.0,0.005
2010-11-10,1399.1,1395.2,1408.1,1384.0,30.0,-0.0076
2010-11-11,1403.1,1400.7,1413.5,1397.3,30.0,0.0029
2010-11-12,1365.4,1407.9,1407.9,1360.1,180.0,-0.0269
2010-11-15,1368.4,1363.7,1372.6,1355.3,50.0,0.0022
2010-11-16,1338.3,1356.5,1358.2,1329.5,70.0,-0.022000000000000002
2010-11-17,1336.8,1336.9,1341.8,1331.3,50.0,-0.0011
2010-11-18,1352.9,1349.5,1353.2,1347.7,20.0,0.012
2010-11-19,1352.2,1350.7,1352.0,1344.5,10.0,-0.0005
2010-11-23,1377.5,1369.4,1376.4,1364.5,20.0,0.0146
2010-11-29,1366.0,1364.0,1369.3,1352.6,94490.0,0.0027
2010-11-30,1385.0,1366.7,1390.1,1362.8,11370.0,0.0139
2010-12-01,1387.3,1386.8,1396.6,1382.3,4760.0,0.0017000000000000001
2010-12-02,1388.5,1387.6,1398.6,1383.3,1550.0,0.0009
2010-12-03,1405.4,1385.1,1415.1,1385.1,2340.0,0.012199999999999999
2010-12-06,1415.3,1414.0,1428.4,1410.0,830.0,0.006999999999999999
2010-12-07,1408.3,1424.5,1431.1,1398.0,870.0,-0.0049
2010-12-08,1382.5,1402.5,1403.8,1372.0,1680.0,-0.0183
2010-12-09,1392.1,1380.6,1394.2,1380.5,970.0,0.0069
2010-12-10,1384.3,1388.9,1392.0,1373.1,460.0,-0.005600000000000001
2010-12-13,1397.3,1384.5,1399.2,1383.6,190.0,0.009399999999999999
2010-12-14,1403.6,1401.9,1407.6,1391.8,430.0,0.0045000000000000005
2010-12-15,1385.5,1394.0,1394.0,1379.5,220.0,-0.0129
2010-12-16,1370.4,1380.9,1385.0,1362.5,230.0,-0.0109
2010-12-17,1378.6,1376.4,1377.5,1365.9,100.0,0.006
2010-12-20,1385.5,1379.5,1386.7,1376.5,130.0,0.005
2010-12-21,1388.2,1385.8,1390.0,1381.5,110.0,0.0019
2010-12-22,1386.8,1388.0,1389.5,1385.0,60.0,-0.001
2010-12-23,1380.0,1388.4,1388.4,1373.7,100.0,-0.0049
2010-12-27,1382.4,1373.5,1384.2,1373.5,320.0,0.0017000000000000001
2010-12-28,1405.2,1389.8,1406.7,1389.8,520.0,0.0165
2010-12-29,1413.1,1403.4,1412.2,1402.9,40.0,0.005600000000000001
2010-12-30,1405.6,1413.8,1413.8,1403.1,190.0,-0.0053
2010-12-31,1421.1,1405.7,1420.7,1405.7,50.0,0.011000000000000001
2011-01-03,1422.6,1415.6,1423.9,1413.7,30.0,0.0011
2011-01-04,1378.5,1409.6,1410.9,1375.8,120.0,-0.031
2011-01-05,1373.4,1383.4,1384.0,1364.2,180.0,-0.0037
2011-01-06,1371.4,1374.8,1376.5,1368.9,160.0,-0.0015
2011-01-07,1368.5,1372.7,1377.2,1355.5,230.0,-0.0021
2011-01-10,1373.7,1369.0,1374.0,1365.7,180.0,0.0038
2011-01-11,1384.0,1375.4,1384.5,1373.9,10.0,0.0075
2011-01-12,1385.7,1382.6,1385.5,1378.0,200.0,0.0012
2011-01-13,1386.9,1386.1,1392.5,1371.4,70.0,0.0009
2011-01-14,1360.4,1375.0,1376.0,1356.7,250.0,-0.0191
2011-01-18,1368.1,1365.1,1371.0,1359.2,110.0,0.005699999999999999
2011-01-19,1370.2,1371.9,1376.2,1367.0,40.0,0.0015
2011-01-20,1346.5,1367.7,1367.7,1345.0,10.0,-0.0173
2011-01-21,1341.0,1341.7,1345.6,1338.6,20.0,-0.0040999999999999995
2011-01-25,1332.3,1330.4,1331.5,1323.6,390.0,-0.0091
2011-01-27,1318.4,1342.0,1342.0,1318.4,20.0,-0.011000000000000001
2011-01-28,1340.7,1314.0,1346.6,1307.7,73020.0,0.0169
2011-01-31,1333.8,1339.0,1345.9,1323.3,13660.0,-0.0051
2011-02-01,1339.6,1333.1,1342.9,1325.3,3180.0,0.0043
2011-02-02,1331.5,1344.0,1344.0,1327.0,1360.0,-0.006
2011-02-03,1352.3,1335.6,1355.8,1324.9,1870.0,0.015600000000000001
2011-02-04,1348.3,1354.8,1360.0,1345.0,590.0,-0.003
2011-02-07,1347.6,1345.8,1353.8,1343.8,1000.0,-0.0005
2011-02-08,1363.4,1351.2,1367.0,1350.0,2540.0,0.011699999999999999
2011-02-09,1364.8,1362.8,1366.5,1359.6,150.0,0.001
2011-02-10,1361.9,1364.3,1364.5,1351.7,310.0,-0.0021
2011-02-11,1359.9,1364.0,1368.8,1355.2,490.0,-0.0015
2011-02-14,1364.6,1357.8,1365.6,1356.6,180.0,0.0034999999999999996
2011-02-15,1373.6,1361.6,1376.0,1361.6,320.0,0.0066
2011-02-16,1374.7,1373.6,1382.0,1370.5,160.0,0.0008
2011-02-17,1384.7,1377.7,1384.7,1377.0,110.0,0.0073
2011-02-18,1388.2,1384.1,1391.8,1381.8,100.0,0.0025
2011-02-22,1400.5,1395.1,1408.7,1395.1,430.0,0.0089
2011-02-23,1413.4,1397.8,1413.8,1397.8,320.0,0.0092
2011-02-24,1415.3,1415.1,1415.3,1408.3,70.0,0.0013
2011-02-25,1408.7,1401.7,1411.0,1401.0,350.0,-0.004699999999999999
2011-02-28,1409.3,1410.7,1415.7,1407.7,210.0,0.0004
2011-03-01,1430.7,1415.3,1434.4,1415.3,120.0,0.0152
2011-03-02,1437.2,1432.5,1440.5,1428.8,1600.0,0.0045000000000000005
2011-03-03,1416.0,1432.3,1432.3,1415.9,240.0,-0.0148
2011-03-04,1428.2,1418.9,1429.8,1416.8,60.0,0.0086
2011-03-07,1434.1,1434.5,1445.0,1429.5,610.0,0.0040999999999999995
2011-03-08,1426.9,1431.6,1432.6,1424.3,200.0,-0.005
2011-03-09,1429.3,1430.0,1435.7,1426.1,100.0,0.0017000000000000001
2011-03-10,1412.2,1429.5,1429.8,1403.8,20.0,-0.012
2011-03-11,1421.5,1413.7,1422.6,1404.9,20.0,0.0066
2011-03-14,1424.6,1420.0,1427.7,1420.0,60.0,0.0022
2011-03-15,1392.6,1413.3,1413.3,1385.5,20.0,-0.0225
2011-03-16,1396.0,1398.0,1404.2,1394.3,40.0,0.0024
2011-03-17,1404.0,1387.7,1393.6,1387.7,30.0,0.005699999999999999
2011-03-18,1415.9,1406.4,1419.3,1406.4,10.0,0.0085
2011-03-21,1426.2,1433.5,1433.5,1430.8,40.0,0.0073
2011-03-22,1427.5,1430.4,1430.4,1430.4,90.0,0.0009
2011-03-23,1437.9,1432.2,1439.7,1432.2,20.0,0.0073
2011-03-24,1434.8,1437.7,1446.9,1437.5,30.0,-0.0022
2011-03-28,1419.8,1413.2,1415.6,1413.2,10.0,-0.0044
2011-03-30,1423.8,1418.7,1430.3,1412.0,47010.0,0.0055000000000000005
2011-03-31,1438.9,1423.3,1440.0,1420.7,8230.0,0.0106
2011-04-01,1428.1,1433.4,1436.5,1413.0,5320.0,-0.0075
2011-04-04,1432.2,1429.1,1439.1,1428.8,680.0,0.0029
2011-04-05,1451.8,1437.9,1457.6,1430.3,2610.0,0.0137
2011-04-06,1457.7,1456.9,1462.3,1452.0,900.0,0.0040999999999999995
2011-04-07,1458.5,1459.7,1462.7,1453.9,230.0,0.0005
2011-04-08,1473.4,1457.6,1475.5,1457.5,1410.0,0.0102
2011-04-11,1467.4,1476.0,1476.0,1459.7,380.0,-0.0040999999999999995
2011-04-12,1452.9,1461.8,1467.2,1444.4,350.0,-0.009899999999999999
2011-04-13,1454.9,1455.0,1462.0,1454.0,200.0,0.0014000000000000002
2011-04-14,1471.7,1456.8,1476.0,1452.7,540.0,0.0115
2011-04-15,1485.3,1477.6,1487.5,1473.2,290.0,0.0092
2011-04-18,1492.3,1486.3,1497.3,1477.5,650.0,0.004699999999999999
2011-04-19,1494.5,1493.3,1499.5,1489.0,170.0,0.0015
2011-04-20,1498.3,1494.0,1505.3,1494.0,390.0,0.0025
2011-04-21,1503.2,1503.7,1508.3,1501.7,240.0,0.0033
2011-04-25,1508.6,1513.3,1518.0,1502.8,230.0,0.0036
2011-04-26,1503.0,1501.5,1506.3,1495.0,220.0,-0.0037
2011-04-27,1516.7,1507.1,1512.8,1505.2,210.0,0.0091
2011-04-28,1530.8,1528.6,1536.0,1526.6,430.0,0.009300000000000001
2011-04-29,1556.0,1538.7,1568.7,1537.3,120.0,0.0165
2011-05-02,1556.7,1572.9,1576.6,1543.1,200.0,0.0004
2011-05-03,1540.1,1542.5,1547.0,1527.5,250.0,-0.010700000000000001
2011-05-04,1514.9,1535.0,1539.0,1506.2,270.0,-0.016399999999999998
2011-05-05,1480.9,1514.7,1520.7,1471.0,130.0,-0.022400000000000003
2011-05-06,1491.2,1473.2,1494.8,1472.3,140.0,0.006999999999999999
2011-05-09,1502.9,1501.5,1512.8,1501.3,40.0,0.0078000000000000005
2011-05-10,1516.6,1508.4,1516.9,1508.4,10.0,0.0091
2011-05-11,1501.1,1524.0,1524.1,1495.2,30.0,-0.0102
2011-05-12,1506.6,1492.1,1502.7,1484.8,10.0,0.0037
2011-05-13,1493.4,1503.5,1511.3,1490.2,20.0,-0.0088
2011-05-16,1490.4,1489.3,1494.9,1489.3,10.0,-0.002
2011-05-17,1479.8,1489.8,1491.8,1473.0,40.0,-0.0070999999999999995
2011-05-18,1495.6,1496.4,1497.0,1496.3,80.0,0.010700000000000001
2011-05-20,1508.8,1499.0,1513.3,1488.7,90.0,0.0111
2011-05-23,1515.3,1510.5,1513.0,1507.0,40.0,0.0043
2011-05-25,1526.6,1526.4,1527.5,1526.1,10.0,0.0022
2011-05-26,1522.8,1521.2,1521.2,1519.5,50.0,-0.0025
2011-05-27,1536.3,1519.4,1538.5,1518.4,76720.0,0.0089
2011-05-31,1535.9,1536.7,1541.1,1532.4,6150.0,-0.0003
2011-06-01,1542.4,1535.7,1550.6,1529.7,2850.0,0.0042
2011-06-02,1532.0,1541.3,1544.5,1520.0,1650.0,-0.0067
2011-06-03,1541.7,1534.7,1546.3,1525.0,1750.0,0.0063
2011-06-06,1546.5,1542.9,1553.9,1542.0,690.0,0.0031
2011-06-07,1543.3,1545.0,1549.9,1537.2,2530.0,-0.0021
2011-06-08,1538.1,1544.2,1544.2,1531.3,490.0,-0.0034000000000000002
2011-06-09,1542.1,1536.1,1548.8,1534.4,290.0,0.0026
2011-06-10,1528.6,1543.7,1543.9,1526.4,630.0,-0.0088
2011-06-13,1515.0,1528.1,1533.0,1511.3,850.0,-0.0089
2011-06-14,1523.8,1517.2,1526.2,1513.1,310.0,0.0058
2011-06-15,1525.6,1525.0,1533.4,1515.0,650.0,0.0012
2011-06-16,1529.3,1526.0,1531.2,1522.0,160.0,0.0024
2011-06-17,1538.6,1523.0,1541.6,1523.0,70.0,0.0060999999999999995
2011-06-20,1541.5,1536.0,1545.7,1535.2,100.0,0.0019
2011-06-21,1546.0,1540.1,1547.5,1540.0,130.0,0.0029
2011-06-22,1552.9,1547.2,1558.5,1544.4,220.0,0.0045000000000000005
2011-06-23,1520.1,1547.2,1547.2,1514.7,300.0,-0.021099999999999997
2011-06-24,1500.5,1524.7,1525.0,1498.5,260.0,-0.0129
2011-06-27,1496.0,1503.5,1503.5,1490.7,140.0,-0.003
2011-06-28,1499.7,1499.9,1505.0,1496.1,170.0,0.0025
2011-06-29,1509.9,1504.1,1512.2,1504.1,400.0,0.0068000000000000005
2011-06-30,1502.3,1511.5,1514.0,1498.8,70.0,-0.005
2011-07-01,1482.3,1502.2,1502.2,1480.0,70.0,-0.013300000000000001
2011-07-05,1512.3,1490.4,1515.0,1490.3,200.0,0.0202
2011-07-06,1528.7,1513.7,1532.8,1510.3,70.0,0.0108
2011-07-07,1530.2,1529.1,1533.1,1522.7,60.0,0.001
2011-07-11,1548.8,1550.0,1555.2,1543.1,10.0,0.0049
2011-07-12,1561.9,1548.2,1565.0,1542.0,10.0,0.0085
2011-07-13,1585.2,1574.0,1585.6,1570.8,30.0,0.0149
2011-07-14,1589.0,1586.3,1592.8,1583.6,20.0,0.0024
2011-07-15,1589.8,1582.3,1592.2,1582.3,10.0,0.0005
2011-07-18,1602.1,1592.8,1605.0,1592.8,10.0,0.0077
2011-07-19,1600.9,1608.1,1608.8,1583.3,60.0,-0.0007000000000000001
2011-07-20,1596.7,1584.3,1596.5,1582.4,10.0,-0.0026
2011-07-21,1586.8,1598.0,1601.6,1586.6,20.0,-0.0062
2011-07-22,1601.3,1588.5,1606.5,1588.5,10.0,0.0091
2011-07-25,1612.0,1610.0,1619.4,1610.0,70.0,0.0067
2011-07-26,1616.6,1609.8,1618.5,1609.8,30.0,0.0029
2011-07-27,1615.0,1619.7,1622.5,1617.0,20.0,-0.001
2011-07-28,1613.4,1614.2,1620.6,1602.8,70260.0,-0.001
2011-07-29,1628.3,1617.1,1634.9,1610.6,6760.0,0.0092
2011-08-01,1619.0,1623.0,1631.8,1607.0,2890.0,-0.005699999999999999
2011-08-02,1641.9,1619.3,1660.6,1616.8,2440.0,0.0141
2011-08-03,1663.4,1659.9,1672.3,1651.6,2020.0,0.0131
2011-08-04,1656.2,1660.5,1681.8,1640.0,1950.0,-0.0043
2011-08-05,1648.8,1647.5,1666.1,1642.6,830.0,-0.0045000000000000005
2011-08-08,1710.2,1679.1,1720.0,1678.1,1890.0,0.037200000000000004
2011-08-09,1740.0,1722.5,1779.0,1720.1,1860.0,0.0174
2011-08-10,1781.3,1744.0,1795.6,1741.3,970.0,0.023700000000000002
2011-08-11,1748.8,1795.1,1813.5,1733.0,1500.0,-0.0182
2011-08-12,1740.2,1760.6,1764.2,1723.8,1170.0,-0.0049
2011-08-15,1755.5,1734.9,1765.2,1730.5,980.0,0.0088
2011-08-16,1782.4,1769.0,1787.3,1761.6,280.0,0.015300000000000001
2011-08-17,1791.2,1784.8,1794.3,1782.0,230.0,0.0049
2011-08-18,1818.9,1786.5,1828.5,1785.5,870.0,0.0155
2011-08-19,1848.9,1823.7,1874.4,1823.7,330.0,0.0165
2011-08-22,1888.7,1868.6,1895.0,1858.4,1110.0,0.0215
2011-08-23,1858.3,1909.0,1909.3,1824.6,460.0,-0.0161
2011-08-24,1754.1,1833.0,1853.1,1753.1,990.0,-0.056100000000000004
2011-08-25,1759.8,1748.4,1772.5,1707.3,860.0,0.0032
2011-08-26,1794.1,1768.5,1829.3,1768.5,270.0,0.0195
2011-08-29,1788.4,1817.9,1817.9,1786.7,40.0,-0.0032
2011-08-30,1826.7,1787.2,1839.6,1783.1,600.0,0.021400000000000002
2011-08-31,1828.5,1830.6,1837.9,1811.4,340.0,0.001
2011-09-01,1826.0,1825.8,1829.5,1814.1,260.0,-0.0014000000000000002
2011-09-02,1873.7,1828.6,1884.2,1828.6,440.0,0.026099999999999998
2011-09-06,1869.9,1886.3,1911.6,1864.0,540.0,-0.002
2011-09-07,1814.2,1868.9,1873.7,1792.8,470.0,-0.0298
2011-09-08,1854.4,1839.3,1870.0,1835.0,140.0,0.0222
2011-09-09,1856.4,1858.1,1881.3,1830.0,190.0,0.0011
2011-09-12,1809.9,1852.4,1852.4,1806.0,250.0,-0.025
2011-09-13,1826.8,1817.8,1835.3,1808.1,50.0,0.009300000000000001
2011-09-14,1823.5,1843.0,1843.0,1809.0,160.0,-0.0018
2011-09-15,1778.5,1816.3,1816.3,1775.8,80.0,-0.024700000000000003
2011-09-16,1812.1,1768.5,1819.1,1768.5,110.0,0.0189
2011-09-19,1776.4,1814.7,1818.9,1781.8,10.0,-0.0197
2011-09-20,1806.6,1778.8,1807.8,1776.0,90.0,0.017
2011-09-21,1805.5,1808.0,1812.0,1782.8,20.0,-0.0006
2011-09-22,1739.2,1773.2,1773.2,1730.9,20.0,-0.036699999999999997
2011-09-23,1637.5,1737.3,1737.3,1636.3,80.0,-0.058499999999999996
2011-09-26,1592.5,1646.4,1661.8,1562.4,150.0,-0.0275
2011-09-27,1650.6,1653.8,1665.4,1653.7,50.0,0.0365
2011-09-28,1616.3,1650.0,1650.0,1650.0,40.0,-0.0208
2011-09-29,1615.5,1604.0,1633.8,1585.0,7180.0,-0.0005
2011-09-30,1620.4,1620.8,1639.4,1609.4,280.0,0.003
2011-10-03,1656.0,1627.8,1660.8,1627.6,100.0,0.022000000000000002
2011-10-04,1614.7,1661.0,1678.1,1596.6,160.0,-0.024900000000000002
2011-10-05,1640.3,1629.3,1644.7,1599.6,110.0,0.0159
2011-10-06,1651.9,1642.6,1654.7,1637.6,40.0,0.0070999999999999995
2011-10-07,1634.5,1657.0,1665.0,1626.2,70.0,-0.0105
2011-10-10,1669.6,1645.6,1676.8,1645.6,60.0,0.0215
2011-10-11,1659.7,1685.0,1685.0,1657.6,150.0,-0.0059
2011-10-12,1681.3,1667.1,1691.0,1665.9,40.0,0.013000000000000001
2011-10-13,1667.3,1676.1,1678.8,1656.2,150.0,-0.0083
2011-10-14,1681.8,1665.8,1683.3,1665.8,50.0,0.0087
2011-10-17,1675.5,1683.6,1693.5,1667.3,40.0,-0.0037
2011-10-18,1651.7,1666.0,1666.0,1627.5,90.0,-0.014199999999999999
2011-10-19,1646.0,1659.3,1659.3,1641.0,20.0,-0.0034999999999999996
2011-10-20,1611.9,1643.2,1643.8,1608.7,90.0,-0.0207
2011-10-21,1635.1,1626.1,1647.4,1626.1,30.0,0.0144
2011-10-24,1651.5,1646.2,1657.8,1638.8,310.0,0.01
2011-10-25,1699.6,1645.0,1706.8,1645.0,360.0,0.0291
2011-10-26,1722.7,1717.0,1723.6,1708.9,140.0,0.013600000000000001
2011-10-27,1746.7,1717.8,1735.5,1717.8,20.0,0.0139
2011-10-28,1746.2,1752.0,1752.0,1733.0,160.0,-0.0003
2011-10-31,1724.2,1741.9,1741.9,1716.0,60.0,-0.0126
2011-11-01,1711.0,1706.7,1720.1,1682.5,250.0,-0.0077
2011-11-02,1728.7,1724.3,1741.4,1723.2,290.0,0.0103
2011-11-03,1764.2,1740.5,1766.0,1726.6,290.0,0.020499999999999997
2011-11-04,1755.3,1757.0,1761.2,1754.9,50.0,-0.005
2011-11-07,1790.3,1771.5,1797.0,1768.7,40.0,0.0199
2011-11-08,1798.4,1785.7,1785.7,1785.7,10.0,0.0045000000000000005
2011-11-09,1790.9,1793.0,1793.0,1774.2,10.0,-0.0042
2011-11-10,1758.9,1766.8,1766.8,1754.8,20.0,-0.0179
2011-11-11,1787.5,1777.0,1789.5,1777.0,30.0,0.0163
2011-11-14,1777.8,1779.0,1779.0,1779.0,20.0,-0.0054
2011-11-15,1781.7,1779.2,1783.1,1761.3,20.0,0.0022
2011-11-16,1773.8,1777.5,1777.5,1757.7,70.0,-0.0044
2011-11-17,1719.8,1755.3,1755.3,1714.0,50.0,-0.0304
2011-11-18,1724.7,1725.0,1736.0,1719.0,10.0,0.0028000000000000004
2011-11-21,1678.3,1704.6,1704.6,1674.4,10.0,-0.0269
2011-11-22,1702.2,1675.4,1679.8,1675.4,10.0,0.014199999999999999
2011-11-23,1695.7,1691.2,1700.0,1681.6,30.0,-0.0038
2011-11-25,1685.5,1690.1,1693.5,1675.3,30.0,-0.006
2011-11-29,1713.4,1711.3,1718.4,1704.0,64790.00000000001,0.0015
2011-11-30,1745.5,1714.0,1749.2,1699.9,15460.0,0.0187
2011-12-01,1735.3,1747.0,1753.3,1734.5,1350.0,-0.0058
2011-12-02,1747.0,1744.8,1762.9,1741.6,1070.0,0.0067
2011-12-05,1730.7,1748.9,1752.6,1718.7,760.0,-0.009300000000000001
2011-12-06,1727.9,1722.1,1731.8,1703.0,650.0,-0.0016
2011-12-07,1740.9,1730.6,1741.9,1720.0,300.0,0.0075
2011-12-08,1709.8,1742.0,1752.3,1705.4,940.0,-0.0179
2011-12-09,1712.8,1713.3,1720.7,1705.7,570.0,0.0018
2011-12-12,1664.2,1707.5,1708.2,1658.5,890.0,-0.028399999999999998
2011-12-13,1659.9,1654.7,1671.8,1628.0,270.0,-0.0026
2011-12-14,1584.3,1636.5,1639.5,1565.8,890.0,-0.0455
2011-12-15,1574.6,1571.4,1592.8,1565.6,590.0,-0.0060999999999999995
2011-12-16,1595.6,1587.4,1595.9,1586.0,60.0,0.013300000000000001
2011-12-19,1594.4,1596.4,1603.4,1589.7,90.0,-0.0008
2011-12-20,1615.6,1596.4,1617.0,1596.4,220.0,0.013300000000000001
2011-12-21,1611.9,1615.6,1635.0,1608.3,40.0,-0.0023
2011-12-22,1608.9,1608.8,1610.0,1601.9,600.0,-0.0019
2011-12-23,1604.7,1612.0,1612.8,1605.8,60.0,-0.0026
2011-12-27,1594.2,1599.0,1599.0,1592.6,50.0,-0.006500000000000001
2011-12-28,1562.9,1584.9,1588.6,1561.3,50.0,-0.0196
2011-12-29,1539.9,1559.3,1559.3,1525.0,870.0,-0.0147
2011-12-30,1565.8,1549.4,1579.5,1547.9,290.0,0.0168
2012-01-03,1599.7,1568.9,1604.3,1566.0,230.0,0.0217
2012-01-04,1611.9,1596.6,1618.6,1594.5,170.0,0.0076
2012-01-05,1619.4,1610.8,1624.1,1597.8,360.0,0.004699999999999999
2012-01-06,1616.1,1622.5,1627.8,1618.6,20.0,-0.002
2012-01-09,1607.5,1614.3,1620.1,1607.8,10.0,-0.0053
2012-01-10,1631.0,1619.9,1639.0,1619.9,50.0,0.0146
2012-01-11,1639.2,1634.8,1645.4,1633.8,70.0,0.005
2012-01-12,1647.3,1645.2,1656.1,1645.2,80.0,0.0049
2012-01-13,1630.4,1638.9,1643.4,1632.4,370.0,-0.0103
2012-01-17,1655.2,1643.7,1657.8,1642.1,20.0,0.0152
2012-01-18,1659.5,1654.0,1660.3,1654.0,10.0,0.0026
2012-01-19,1654.1,1663.0,1664.4,1653.5,60.0,-0.0033
2012-01-20,1663.7,1652.8,1664.3,1652.8,10.0,0.0058
2012-01-23,1678.0,1676.9,1680.0,1669.9,10.0,0.0086
2012-01-24,1664.2,1666.9,1668.2,1664.4,10.0,-0.008199999999999999
2012-01-25,1699.8,1673.0,1706.2,1658.3,240.0,0.021400000000000002
