,time,open,high,low,close,volume
0,2020-12-07,0.03096,0.03102,0.02989,0.03033,635897193
1,2020-12-08,0.03033,0.03033,0.02748,0.02790,1189329294
2,2020-12-09,0.02789,0.02887,0.02700,0.02871,1297409764
3,2020-12-10,0.02870,0.02882,0.02776,0.02811,619039750
4,2020-12-11,0.02811,0.02821,0.02740,0.02778,722057243
5,2020-12-12,0.02778,0.02879,0.02764,0.02857,556263395
6,2020-12-13,0.02857,0.02969,0.02846,0.02921,583245788
7,2020-12-14,0.02921,0.02924,0.02861,0.02911,557102104
8,2020-12-15,0.02911,0.02952,0.02868,0.02920,603893248
9,2020-12-16,0.02921,0.03149,0.02877,0.03149,1068821921
10,2020-12-17,0.03148,0.03256,0.03017,0.03076,2480558793
11,2020-12-18,0.03075,0.03147,0.03012,0.03111,986828503
12,2020-12-19,0.03112,0.03206,0.03087,0.03126,970232049
13,2020-12-20,0.03127,0.03296,0.03021,0.03125,2744719710
14,2020-12-21,0.03124,0.03196,0.02896,0.02928,2036460630
15,2020-12-22,0.02930,0.02962,0.02774,0.02885,1676937432
16,2020-12-23,0.02884,0.02904,0.02347,0.02478,2232570458
17,2020-12-24,0.02477,0.02774,0.02410,0.02766,1998674629
18,2020-12-25,0.02767,0.02949,0.02707,0.02854,1620196819
19,2020-12-26,0.02854,0.02864,0.02721,0.02780,876664410
20,2020-12-27,0.02780,0.03116,0.02662,0.02892,3542619793
21,2020-12-28,0.02893,0.03042,0.02863,0.02962,2082548981
22,2020-12-29,0.02961,0.03032,0.02649,0.02766,2724917561
23,2020-12-30,0.02767,0.02782,0.02632,0.02693,1159836358
24,2020-12-31,0.02693,0.02707,0.02592,0.02676,965450790
25,2021-01-01,0.02676,0.02739,0.02641,0.02684,802100352
26,2021-01-02,0.02684,0.02796,0.02647,0.02721,1203165933
27,2021-01-03,0.02722,0.03019,0.02656,0.02960,2890035773
28,2021-01-04,0.02960,0.03237,0.02659,0.03097,6104369609
29,2021-01-05,0.03097,0.03125,0.02677,0.02846,7278943227
30,2021-01-06,0.02847,0.03101,0.02773,0.03044,4102761974
31,2021-01-07,0.03044,0.03343,0.02989,0.03098,6363264025
32,2021-01-08,0.03098,0.03130,0.02850,0.03039,3185616695
33,2021-01-09,0.03040,0.03570,0.02952,0.03389,4951543408
34,2021-01-10,0.03390,0.03688,0.03093,0.03275,6129199995
35,2021-01-11,0.03275,0.03281,0.02690,0.02895,4782711468
36,2021-01-12,0.02895,0.03038,0.02786,0.02860,2263715269
37,2021-01-13,0.02860,0.03082,0.02770,0.03078,1746459891
38,2021-01-14,0.03078,0.03149,0.02923,0.03014,2375591652
39,2021-01-15,0.03014,0.03155,0.02825,0.02973,3219150357
40,2021-01-16,0.02973,0.03135,0.02942,0.03010,2517746432
41,2021-01-17,0.03011,0.03079,0.02913,0.03026,1672972117
42,2021-01-18,0.03025,0.03238,0.02965,0.03168,2323900747
43,2021-01-19,0.03168,0.03255,0.03055,0.03062,2481228197
44,2021-01-20,0.03061,0.03118,0.02913,0.03049,1951957927
45,2021-01-21,0.03048,0.03059,0.02750,0.02755,2589377737
46,2021-01-22,0.02757,0.02893,0.02631,0.02852,1589621928
47,2021-01-23,0.02853,0.02944,0.02805,0.02921,1434898763
48,2021-01-24,0.02921,0.03071,0.02895,0.02997,2156377156
49,2021-01-25,0.02998,0.03272,0.02941,0.02948,3985394895
50,2021-01-26,0.02948,0.02996,0.02838,0.02946,1424153067
51,2021-01-27,0.02946,0.02948,0.02753,0.02821,1414602504
52,2021-01-28,0.02822,0.02996,0.02786,0.02954,1301593844
